messages,all_authors,timestamps,money
how can you remember so little.. :grimacing_face::grimacing_face:,Thebrownwitch,4:37:23,0
Phenobarbital is for seizure ,Joseph Suarez,4:37:24,0
Can we just move along please?,Laurie Conklin,4:37:24,0
now I get the plan with this witness!,Heather C,4:37:25,0
Johnny's nurse is Toni Collette.,Miss Dee,4:37:27,0
"As nurses we have many patients & don’t remember every single detail which is why we chart. Not to mention this was over 8 years ago, no one would remember. Also, she is helping depp. ",Sidda,4:37:27,0
:hot_face: Don't Recall,Elon Musk,4:37:27,0
She doesn't recall Anything ,Jo Yi-seo,4:37:28,0
AH’s pronouns: evil/ devil,Access Denied,4:37:30,0
this makes me sleepy :weary_face:,blueoliwia,4:37:30,0
@Old Gregg u did. ,I Dunno,4:37:30,0
does Johnny have access to this comments tiktok????:red_question_mark::red_question_mark::red_question_mark::red_question_mark::red_question_mark:,Amanda Christie,4:37:30,0
@BlitzKreig :slightly_smiling_face:,JeffinMass1,4:37:32,0
writing prescriptions for herself.,Tina Worley,4:37:33,0
She's protecting her nursing license.,Kaleena Fancher,4:37:33,0
is this right now cause her video says March 8th,Kaitlyn Cleary,4:37:33,0
Wait I know the answer ! I don’t recall lol ,Angela Jones,4:37:35,0
This chick knows nothing lol,Phuk B!den,4:37:35,0
Volume is low,Cassandra Luna,4:37:35,0
Amber Heard was no June Carter in helping Johnny detoxing.,Margie Marion,4:37:35,0
IDR:person_facepalming::person_shrugging::person_gesturing_no:,News Clues,4:37:35,0
Hey how are you???? I don’t recall x ,shannon Simpson,4:37:36,0
we should all star taming shots for each time she says *I don't recall* we would be drunk asf,spidey pants,4:37:36,0
You ladies wish you had those LIPS,Ga Mad Mike,4:37:37,0
"HI, I'M ON THE JURY, WHO SHOULD I SIDE WITH?",FoodforThought,4:37:37,0
I don’t recall specifics,Against All Odds,4:37:38,0
@Old Gregg I am a Muslim and I support Johnny Depp. No need for the bigotry. Prophet Muhammad i(peace be upon him) who was known even to his enemies as Al-Amin -- The Honest One. Amber is a liar.,KamranPasha72,4:37:38,0
What do yall want from the gas station? imma go while this lady is talking.,Lilly Bean,4:37:38,0
i don't recall,jan,4:37:39,0
"Are you married? IDR, how many kids? IDR :face_with_rolling_eyes:",Phil smith,4:37:39,0
I dont recall spesifics,Maisie Bell,4:37:40,0
glad she is not my nurse :zany_face:,Gd DD,4:37:42,0
what is the point in her if she doesn't recall anything ,Emily Cx,4:37:42,0
How does she not remember anything omg ,clorox bleach,4:37:43,0
she looks awesome. just the right amount of filler and botox. fabulous hair,Oooopsie Woooopsie,4:37:43,0
"New Coptales&Cocktails Episode With Sean ""Sticks"" Larkin & The BTK Whisperer! Listen Now! https://podcasts.apple.com/gb/podcast...",Nightbot,4:37:44,0
this is the most boring trial day thus far,KD Lee,4:37:44,0
I’m sure she recalls smth when she’s thinking so long to answer ,MeredithKoh21,4:37:44,0
omg thre's like 2 more hours of this lady ,Jess lyn,4:37:44,0
Little Debbie aka Shark Nurse will not be getting her own show like Isaac! :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,the chicantique,4:37:45,0
@Laurena Schmidt i remember where i worked at this time ,Emilie Weasley,4:37:45,0
ASK HER WHERE SHE GOT THOSE GLASSES THO,Born Ruthless Tube,4:37:45,0
THE WORST WITNESS I'VE EVER SEEN,shirin hosseini,4:37:46,0
I don’t recall is now said over 279 times ,Paige,4:37:47,0
Thank you Rain !!!:victory_hand:,HIP E,4:37:47,0
Johnny looks healthy now.,Carmen Vance,4:37:48,0
mm guys i think she doesn’t recall ,Ana Chavez,4:37:48,0
:face_with_raised_eyebrow:,Isabella korva,4:37:48,0
GUYS she is watching the live chat. ,Dan,4:37:48,0
she doesnt recall anything,Sarah Enos,4:37:49,0
To her hitting is not the same as punching ,nahawand نهاوند,4:37:50,0
"She's an awful, awful witness. ",Pope Lonergan,4:37:50,0
habe you got a lips filler? i dont recall :grinning_face::grinning_face::grinning_face:,the wanderer,4:37:50,0
Are you… I don’t remember ,Stacey Floppy,4:37:51,0
What was she treating him for?,Chai Crimes,4:37:51,0
"@Valentino Toscani That's not how court works, lol.",4X4 Studios,4:37:51,0
What did you just have for lunch? I don't recall,Jazz Capone,4:37:51,0
DUDEEEEEE,KaiTheKlutz,4:37:52,0
She's a nurse and she's never seen violence? Bruh,Autumn Santomauro,4:37:52,0
don't think just say I don't recall,Tommy Bounds,4:37:52,0
Johnnyyyyy!,Ophelia Quijano,4:37:53,0
Ok this woman is a total waste !!! Can’t recall can’t tecalll. Ok talk about what you do recall and call it a day. ,Pamela Wolfe,4:37:53,0
@Madclown Inc. Johnny loves You :folded_hands::red_heart:,NurRayArt,4:37:53,0
:face_with_tears_of_joy: I don’t recall ,heather Coleman,4:37:54,0
If amber wins..I loose all the faith I have in the justice system and my faith is already so low ,Dayna Brumbill,4:37:54,0
are you currently a living human being? i dont recall,Bottle Rocket,4:37:54,0
YALL NEED TO REMEMBER THIS WAS 8 YEARS AGO DO YALL REMEMBER STUFF FROM 8 YEARS ,Lauren Smith,4:37:55,0
I don't recall.,Dalea Lugo,4:37:55,0
She spelled acyclovir wrong ,Joseph Suarez,4:37:55,0
No problem if she don’t recall ,MistieBlue,4:37:56,0
"The way she is acting is not a good look for anyone testifying, let alone a medical professional",Anna K,4:37:56,0
"SHE CANT REMEMBER BECAUSE THESE QUESTIONS RELATE TO 6-7-8 YRS AGO,SEE IF YOU REMEMBER A CONVO FULLY FROM 8YRS AGO ",graham,4:37:56,0
Sounds like he was being overmedicated by his doctor and this lady to me. Several different sleeping medications and a bunch of other drugs. He didn't need a drug for every anxiety or discomfort. ,Jeanette Smith,4:37:58,0
please .. judge lawyers johnny amber pls end this madness of I don't recall,DFlames56,4:37:58,0
I DO NOT RECALL YOU DONT RECALL ,lIlIlMlIlIl,4:37:58,0
TAKE A SHOT WHENEVER SHE SAYS I DON’T RECALL,AJ Vintage,4:37:58,0
I think they both did something wrong in the relationship...he was pretending he was abusive...and she was egging him on,Kelly E. 😈💗,4:37:59,0
She geot paid alot not to recall anything,JCA421,4:37:59,0
YEEEEEES finally they are showing that Amber was causing him stress and anxiety,sunshine ghoul,4:38:02,0
"HOW MANY THINGS DON'T YOU RECALL? ...""I DON'T RECALL""",Lt. Dan,4:38:03,0
:hot_face: R u Alive - Don't Recall,Elon Musk,4:38:04,0
I don't recall specifics. ,yuankun99,4:38:04,0
his life does not revolve around just one patient. :face_with_hand_over_mouth:,come & take it,4:38:05,0
Is this lady there for amber or Johnny?,Lila,4:38:05,0
"she has a plan guys, she is being questioned by Depp's side.",Heather C,4:38:06,0
"too much filler in lips, imo",Mortimer James,4:38:07,0
she gets paid lots of money to not recall :heavy_dollar_sign::heavy_dollar_sign::heavy_dollar_sign:,Don Koehler,4:38:07,0
who's side is she on?????,Myan Allan,4:38:08,0
this woman is really getting in my nerves,Holly Is Alive,4:38:08,0
she is being careful with what she says,Breann Warder,4:38:09,0
if someone says do you remember this interview what do you say - i dont recall :rofl: ,savi grey,4:38:10,0
Do you remember the last time you colored your hair? I do not recall.,JeffinMass1,4:38:10,0
WHOLE JURY IN THE CHAT RN ROASTING THIS LADY ,Teddy G Beats,4:38:11,0
Lord she's a boring witness.,JeffRebornNow,4:38:11,0
JD should have picked the nurse instead of AH,Kelly Cismoski,4:38:11,0
"Nota: encontrarse con el dr fue estresante para el paciente, él y su prometida tienen problemas para comunicarse sobre el proceso",Alejandra Lopez,4:38:11,0
I think Nurse Debbie aka Toni Collette is kind of hot,Miss Dee,4:38:12,0
WHAT A USELESS WITNESS!! :confused_face:,Frida Kahlo,4:38:13,0
She's not helping ,Jo Yi-seo,4:38:13,0
who sleeps with shark nurse. poor dude :crying_face: :disappointed_face:,Amanda Christie,4:38:13,0
Johnny depp is the true victim!,spidey pants,4:38:13,0
I don't recall,Mean Gamer,4:38:13,0
"is anyone buying all the ""I don't recall specifics"" or is she using it as her way out?",peace_love&muzic,4:38:16,0
this nurse looks like toni colette with lip filler,Jess lyn,4:38:16,0
tbh:tired_face::tired_face::hot_face::flushed_face::see_no_evil_monkey::see_no_evil_monkey::face_blowing_a_kiss::zany_face::zany_face::squinting_face_with_tongue::star_struck:,Angela,4:38:16,0
This lady's amnesia is worst than mine!,Sandy Villegas,4:38:17,0
does this woman recall anything or WHAT,Rontgens Rontgens,4:38:20,0
was your patient sick? yes.. DID HE PASS AWAY ? yes. what did they pass away with? I DONT RECALL? come on your having a laugh. WHO WOULD WANT A NURSE WITH A MEMORY LIKE THIS.,SHAUN GENT,4:38:20,0
Justice for Johnny!!!,Hannah Harrop,4:38:21,0
i don´t recall specifics!!,Rosa Tengarrinha,4:38:21,0
i don't recall ,jan,4:38:22,0
god she was working for Jonny Deep how would you forget working for a celebrity,Marti_1201,4:38:22,0
wow @paige that's a very specific no,Arya B,4:38:24,0
"If ""I don't recall"" were a drinking game, we'd all be dead",Stephen Reisig,4:38:24,0
I want this women to walk around with me to say I don’t recall everytime I lie :face_with_tears_of_joy: ,Unconventional And Free,4:38:25,0
☻☻☻ MY GRANDMA CANT HEAR YOUR SHOW ☻☻☻,REFentertainment,4:38:27,0
Why I don’t recall as someone as a trauma survivor I recall more then I should ,Ruth Dean,4:38:27,0
oh geezzz this woman on here still ,Deborah 🤍,4:38:27,0
"@Sara Rossborough-Muhammad that's you @I Dunno? Cause seems to me those names are starkly different, you seem confused ",Old Gregg,4:38:27,0
are you a dinosour? I DON'T RECALL,caro,4:38:28,0
Is this ambers witness?,Lexie Beall,4:38:28,0
yesssss. I don't recall,cc,4:38:28,0
what do she recall?,Tam,4:38:28,0
She may be worried about het DEA number LOL,Jewels of Thought,4:38:28,0
how can they expect her o remember things from 10 years ago,Lyn J,4:38:29,0
She wrote it how can she can’t recall???? ,Lorias _,4:38:29,0
This is absolutely the most useless witness ever.,Sarah Blalock,4:38:29,0
Is the volume low for anyone else?,Sarah S,4:38:29,0
So much drama in Hollywood ,Ciao,4:38:29,0
Maybe she’s not an ethical nurse so she doesn’t wanna talk about anything at all ,Justine F,4:38:30,0
Why doesnt she just say i dont recall the last 6 years and move on !!!!!!!,Kim Shephard,4:38:31,0
HEY JOHNNY GOT ANY LOBSTER IN THE WATER JUST OFF THE ISLAND YUM YUM AMEN ,mike ausra,4:38:31,0
this woman has severe amnesia,sweetpollos,4:38:32,0
she’s doing it to give ambers attorneys nothing to go on. she’s actually helping JD more than you think she is. ,Mariah Spenner,4:38:32,0
That is all for. Ash no nothing else,MistieBlue,4:38:33,0
what's the point of her,xbkjfdyj,4:38:34,0
@Valentino Toscani ~ :hundred_points:,Christy,4:38:35,0
:tumbler_glass: ,Against All Odds,4:38:35,0
She’s helping Johnny tremendously. By saying she doesn’t recall she’s preventing Amber’s attorneys from asking further questions that could hurt him and his case.,Valentino Toscani,4:38:36,0
wtf is wrong with her??????? :pouting_face:,Dagmara Gawrys,4:38:37,0
DO WE HAVE THE RIGHT WOMAN ,Skye georgia,4:38:37,0
wha,thats me,4:38:38,0
Can anyone tell me if this is johnnys witness or ambers? ,Mom Jeans Asmr,4:38:38,0
She’s busy she probably doesn’t remember it was 2015 she’s had many patients since then You take time when you chart and what you chart is the truth,debra baird,4:38:39,0
Do you remember what you ate for dinner last night ? I don’t recall ! ,Jordanna Leigh,4:38:40,0
I don’t recall I’m born,Jpoppupir,4:38:40,0
Whose side is she on???,Joolsssy P,4:38:40,0
I BET SHE KNOWS WHERE HER HAIR GOT DID,Born Ruthless Tube,4:38:40,0
depp has 80% wining,come & take it,4:38:40,0
Great way to kick off Monday after Goodfriday+Weekend huh,NurRayArt,4:38:40,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Doro Darte,4:38:41,0
"DID YOU VOTE FOR SLEEPY JOE? ""I DON'T RECALL""",fernando.L.Spooner21,4:38:41,0
I need a nappppppp...........where did the patirnt go...bet she loses patients,Avila Moreau,4:38:41,0
She is on Johnnys side,Oooopsie Woooopsie,4:38:41,0
Remember Nicole she is another celebrity that lost her life under medical care ,shur7318,4:38:41,0
Was Wilson on the island ? I dont recall :slightly_smiling_face:,Andrea,4:38:42,0
Do you remember where you obtained your stupidiity? I do recall that.,JeffinMass1,4:38:42,0
Sounds like the dems @WH,Becky Weikert,4:38:43,0
This is what happens when you get hooked on drugs and Johnny Depp is no stranger to drugs. He admits that he had a drug addiction since he was a kid,DJ Jim,4:38:44,0
Is there anything she recalls? ,Hannelie Van Wyk,4:38:45,0
#justiceforjohnnydeep,Vim 23,4:38:46,0
"""Do you recall getting up this morning?"" ",LP Quagmire,4:38:46,0
Amber inició terapia psicológica después de que johnny iniciara su rehabilitación ,Alejandra Lopez,4:38:46,0
Love you Johnny,Ophelia Quijano,4:38:46,0
I do not recall ,yuankun99,4:38:46,0
why are even watching this,Eva Yvette,4:38:46,0
I don’t recall :)))),BREANNA,4:38:47,0
:sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face:,Ivonne Vzz,4:38:47,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Isabella korva,4:38:47,0
They need to move on to the next witness ,Jasmin C,4:38:48,0
Yeah volume is really low,da3m0n88,4:38:49,0
Deceptive practices ,Bolt_194,4:38:49,0
I'm gonna go insane listening to this woman... I'll come back later...,heidi something,4:38:49,0
"Then WHAT Do You RECALL, MISS???",Nandeni Hoelas,4:38:49,0
Guys she’s actually helping Johnny a lot but stating that she “cannot recall” as it stops ambers lawyers from going into detail about things and trying to use it against her/them,Stacey Hughsen,4:38:50,0
Calling for a full investigation for ALL her clients ,Inna Sense,4:38:51,0
"Johnny Depp is the victim, A.H was the abuser, taking into account everything I have heard... her body language speaks volumes too...",Sea Shells,4:38:52,0
IF I HAD NURSED A CELEBRITY I WOULD RECALL EVERY TINY BIT....,BlitzKreig,4:38:52,0
She can’t even spell medications correctly ,Joseph Suarez,4:38:53,0
Who's is she testifying for?,Daniel Coetzee,4:38:53,0
SHAME ON THIS NURSE !!!!!!,Claudia Montano,4:38:56,0
im going for a break she is cracking me up !!!!,June Burns,4:38:57,0
@holly is alive what was the conversation you had with the person you bumped into in the store 8 years ago? ,Sidda,4:38:57,0
I swear if she says I don’t recall one more flipping time!!!!,Hannah Harrop,4:38:57,0
☻☻☻ MY GRANDMA CANT HEAR YOUR SHOW ☻☻☻☻☻☻☻,REFentertainment,4:38:57,0
I don't recal....dot dot dot dot dot doy,JoAnne VanLoon,4:38:58,0
I would have thought she would have kept her own records.,Dalea Lugo,4:38:58,0
you lot need to remember this was 7 years ago! half of you prob don't know what you had for dinner last week ,sophie doggett,4:38:58,0
I think shes had her brain removed by Amber's legal team,Rontgens Rontgens,4:38:58,0
"Dear brain, I’m really proud of your memory today ",Aditi S.,4:38:58,0
:ear: :eyes: ? I recall nothing. ,Pmz,4:38:59,0
:hot_face: Lost Memory,Elon Musk,4:38:59,0
THIS IS A PART OF THE DEPOSITION PPL. GOOGLE IS FREE,belle_bunn,4:39:00,0
Any1 counting her no recalls?,Dana Banana Im,4:39:00,0
is she gonna say nothing for 3 hours,Laura B,4:39:02,0
Johnny's witnesses,Vic Ki,4:39:03,0
I DON'T RECALL ANYTHING WHO AM I? WHERE AM I?,JeffRebornNow,4:39:03,0
I don´t recall specifics!!,Rosa Tengarrinha,4:39:04,0
I meannn she’s kinda makin it worse ,I Dunno,4:39:05,0
"Are you Musk? According to this notes, yes",Stacey Floppy,4:39:05,0
I'll have a shot every time she does not recall. ,hckbdc3232,4:39:06,0
Al menos recuerda para que está ahí? :/,Fer Maldonado,4:39:07,0
"Love the hand on her face, Priceless ",Coal Akida,4:39:07,0
She's no Mary Lou Henner that's for sure,ITcanB,4:39:07,0
can she lose her license :face_with_rolling_eyes:,Gd DD,4:39:08,0
She’s been coached to answer this way,DixieDoodles,4:39:08,0
To be fair....ONLY admit to what you wrote in your notes.,Jewels of Thought,4:39:08,0
The comments are the only ones hung keeping me from dieing ,Rose Margie,4:39:09,0
Johnny depp is the true victim!,spidey pants,4:39:10,0
Wherever she works now should reconsider ,ArmednReady,4:39:10,0
"Come on judge you're meant to be the ref, blow the whistle :beaming_face_with_smiling_eyes:",Phil smith,4:39:12,0
Imagine you have to give her a huge amount of cash every month plus for all her make up,MistieBlue,4:39:12,0
Yeah I think tis on purpose.,Andrea,4:39:13,0
Ok gonna hit the road. Have to remove chat to watch,Alice Sercy,4:39:13,0
Who is this ladies witness??????,Lila,4:39:13,0
Lauren Smith- be surprised what people recall especially dealing with celebrities- not buying totally her don't recall,Blue T,4:39:14,0
